Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC51,OUT018,1920.4213736070303
FDB16,OUT027,2429.3991447919234
FDE40,OUT049,951.486984408355
NCM17,OUT035,685.5326590886244
FDU56,OUT035,3249.5725770062195
FDS32,OUT019,330.2005685441885
FDX02,OUT049,3720.5424882415737
FDT39,OUT027,3809.6432520966014
FDE35,OUT017,939.9792136736522
NCI42,OUT019,548.1029719594467
DRL23,OUT046,1640.900113658135
FDA10,OUT046,2052.5825738512412
FDA11,OUT013,1533.3439187301321
NCM06,OUT046,2373.8545020125284
NCT05,OUT035,3993.3401020466654
NCQ02,OUT010,659.005693508447
NCY06,OUT049,2183.91284673908
FDY56,OUT035,3793.6774152780868
FDL02,OUT035,1658.700756074311
NCI06,OUT035,2890.2454395564055
FDQ14,OUT045,2408.7465586470958
FDQ12,OUT017,3816.045316505887
FDP36,OUT046,776.1694337045938
FDK21,OUT027,6407.299320161959
FDO40,OUT045,2416.204099187315
NCK54,OUT019,319.7370480468513
FDY09,OUT018,2668.3576513703324
NCW30,OUT049,4449.062251120859
NCC55,OUT027,1064.9074338672979
FDE58,OUT018,1692.581783118673
FDR39,OUT013,3134.1305730069257
FDU28,OUT049,3175.8377237661257
FDH08,OUT017,3884.5761084349933
FDG35,OUT045,2919.535878631777
FDG22,OUT049,666.7193577814672
FDC34,OUT035,2537.6761293922236
FDP15,OUT018,3528.7207481900596
FDK34,OUT010,616.8111419664441
FDU45,OUT035,1940.7851940363787
FDQ04,OUT027,1056.3239796631735
FDX22,OUT018,3390.8012767962996
FDB45,OUT017,1666.4349246794618
NCH43,OUT027,5469.933124237087
DRE60,OUT046,3661.796104177939
FDD17,OUT027,6444.467927076051
NCM54,OUT017,2186.0882433086067
NCH55,OUT013,2057.9849467406516
NCT06,OUT017,2741.4342677151417
FDA48,OUT027,5563.248832258587
FDY58,OUT027,6360.578739224725
FDO25,OUT045,3387.693565344352
FDN50,OUT045,1518.5706608784203
FDH35,OUT035,2747.433173678654
FDK09,OUT045,3791.548542661233
FDO16,OUT013,1326.254558329211
FDW11,OUT045,1028.7137548935668
FDU47,OUT027,3287.2382435839495
NCQ42,OUT010,369.84804541080086
FDK55,OUT027,2514.782465209314
FDN08,OUT049,1915.2889266920702
FDT57,OUT045,3866.054311035424
FDJ12,OUT018,3075.21441640205
DRL59,OUT017,826.8886488955392
NCN53,OUT046,669.3913824719781
FDO51,OUT010,78.18322504776239
FDK56,OUT017,3134.1305730069257
FDY12,OUT035,861.2653153587388
FDU15,OUT035,688.2315660657958
FDQ19,OUT046,4112.782392439594
DRF15,OUT045,2405.4425460177004
DRE25,OUT019,290.51141990311703
FDK57,OUT018,1768.3541029504122
FDD33,OUT010,649.6222182873863
FDR34,OUT027,6346.843492790303
FDU04,OUT045,2100.6534109234863
FDE35,OUT019,152.75326286176445
NCD31,OUT035,2654.8429600277673
FDJ56,OUT035,1643.7929081940035
NCU53,OUT046,2710.2199090337376
FDD39,OUT035,3456.734992775814
NCU17,OUT019,310.33602209764734
FDJ20,OUT046,2052.5825738512412
NCW41,OUT018,2409.8439065140537
FDL52,OUT035,701.8054225166281
FDS39,OUT035,2200.6298959405085
DRJ47,OUT045,2862.9737008572974
FDP13,OUT010,63.48135504679733
DRK39,OUT010,305.72012247817156
FDF28,OUT010,344.89751472204165
FDB09,OUT045,2059.460205949028
FDM51,OUT046,1632.5127180306374
DRM49,OUT018,647.3567829139355
DRF23,OUT013,2879.8528869006955
DRH01,OUT035,2918.259864093186
FDH12,OUT027,2689.040466733968
FDA28,OUT019,313.6924968116925
FDW37,OUT018,1271.9885955202665
FDF02,OUT046,1625.2611553697604
DRL37,OUT046,695.9203381074939
NCF43,OUT046,2091.1050336269327
FDH08,OUT010,677.5210171145991
FDR34,OUT019,593.9972259334262
NCK19,OUT049,3140.9456671315584
NCD55,OUT018,488.3899657236467
FDT27,OUT049,3850.2949267248678
FDQ57,OUT045,2416.204099187315
FDA47,OUT035,2641.6641795900896
DRG15,OUT027,1705.3821253831684
FDE05,OUT018,2205.5941675988465
FDN46,OUT046,1625.2611553697604
FDX27,OUT027,2514.782465209314
FDT51,OUT045,1714.8863167767026
FDU33,OUT013,726.5367989854549
FDJ16,OUT027,1650.9958951779347
FDD20,OUT019,314.07401427555743
FDT36,OUT049,659.8417256836805
DRF15,OUT027,3777.705822758987
FDN52,OUT010,308.65743774460805
FDC22,OUT027,5142.895380394382
FDX15,OUT045,2579.5003842564142
FDT13,OUT013,3216.996537574038
FDU04,OUT017,2146.038822504304
FDU31,OUT019,532.7565582458069
FDW59,OUT027,2441.464483611906
NCO29,OUT046,2717.677449573957
FDL15,OUT035,2442.186159351646
FDI41,OUT049,2441.711784435917
FDQ48,OUT049,1666.8565628488689
DRI39,OUT013,922.3400284062508
FDI08,OUT013,4000.356273852786
FDC21,OUT049,1886.3713208758713
FDF58,OUT035,981.5910500324269
FDS08,OUT010,448.5332848676731
FDE47,OUT045,2066.9177464892473
NCP18,OUT019,416.9602304976642
NCR41,OUT013,1570.3597882388747
FDA27,OUT013,4007.8138143930055
FDA43,OUT035,3193.01039923174
FDA49,OUT045,1372.8011930068362
NCE55,OUT018,2637.008164997253
DRM49,OUT027,1117.52803832318
FDF22,OUT027,5504.825180871655
FDQ15,OUT018,1124.1516697473558
NCS54,OUT017,2987.669382156567
NCY05,OUT013,730.1565161390344
FDR45,OUT046,3878.940140485136
FDK57,OUT049,2092.425431737849
FDF41,OUT010,711.2414656268024
FDV21,OUT046,2100.6534109234863
FDD51,OUT046,755.5253970238583
FDF33,OUT046,1651.66166682775
FDA38,OUT046,3960.7295904586613
FDR56,OUT045,3123.968971800278
NCN41,OUT017,2110.3699935237587
FDC60,OUT027,2429.3991447919234
FDB47,OUT045,3394.571197442139
DRH01,OUT013,2879.8528869006955
FDW08,OUT046,1625.2611553697604
FDF38,OUT027,1056.3239796631735
FDY32,OUT017,2666.0970860662846
FDG34,OUT049,1661.874834006015
FDG47,OUT019,734.9167513782993
NCF18,OUT035,3151.240710499386
FDL39,OUT019,445.2526914277985
NCH55,OUT035,2065.46529055923
DRJ35,OUT049,959.6684021565102
FDS44,OUT035,3986.887887540074
DRE01,OUT018,3531.83865337011
FDY39,OUT013,3203.848088773398
FDY32,OUT018,2450.2390894756477
FDR33,OUT027,2948.952234431458
NCP50,OUT049,1358.7103371645067
FDZ47,OUT018,1479.1400366687903
FDU57,OUT049,2434.83415233813
FDY44,OUT013,3267.771082422741
DRH59,OUT018,881.6644814503597
FDB03,OUT027,6303.851631674271
FDY46,OUT045,3193.68648756675
FDM39,OUT045,2862.9737008572974
FDY36,OUT035,1248.8557740528895
NCM55,OUT035,3239.1643710554863
FDJ50,OUT010,179.12590198543413
DRL60,OUT013,2483.259836382389
NCJ54,OUT049,3815.4028700903004
FDX59,OUT017,703.749887674182
FDI07,OUT013,3216.996537574038
DRF51,OUT010,62.490961162307585
FDM14,OUT017,1666.4349246794618
FDP21,OUT045,3159.9744700525403
FDE40,OUT035,1036.7543715291592
FDE05,OUT035,2449.6436998918653
FDM13,OUT027,3246.0450386094913
FDC34,OUT027,3767.680982228479
NCI55,OUT018,1885.5293169724632
NCE43,OUT018,2520.018275914601
FDW58,OUT018,1467.3145374865876
FDG60,OUT045,3945.1552462790296
FDV31,OUT017,2879.8528869006955
FDR47,OUT013,3134.1305730069257
FDM60,OUT019,58.60730720099134
NCF06,OUT018,3349.9899370642916
NCN26,OUT027,3076.3091440609323
FDQ59,OUT049,1395.0796990050844
FDF09,OUT046,666.8573041812286
NCS06,OUT017,3963.470039002434
FDT44,OUT046,1870.0512803620484
FDI19,OUT017,3881.6442011515646
FDT22,OUT017,943.9817362618185
NCF54,OUT027,4613.621868730076
DRG25,OUT045,3187.408781672544
FDB59,OUT017,3216.996537574038
FDQ37,OUT017,3134.1305730069257
FDP56,OUT035,816.4866665069308
FDW44,OUT035,2932.595036731192
FDJ26,OUT010,598.4122214164108
FDU43,OUT018,3404.3805792061426
FDW33,OUT045,1625.2611553697604
NCX53,OUT027,3312.1887742727085
FDN56,OUT010,373.6933571024656
DRF15,OUT049,2438.4077718065214
FDO33,OUT017,1907.7836785455338
FDZ39,OUT010,360.262107907981
NCJ19,OUT017,898.2095249412982
FDU01,OUT035,3249.5725770062195
FDT12,OUT035,3730.837531609401
NCM18,OUT018,716.8469245321637
FDP19,OUT017,2078.541830737213
NCR42,OUT049,691.6698884702263
FDN10,OUT046,1876.9289124598354
FDG44,OUT017,933.1015815758655
FDQ10,OUT046,2870.4312413975167
DRH13,OUT049,1604.5424272902621
FDT52,OUT013,3941.7633255108335
FDM56,OUT045,1673.6931118022437
NCO43,OUT010,314.91521438783553
NCV29,OUT035,3006.6502046542114
NCF06,OUT013,3969.8841944792357
FDO50,OUT035,1441.1184791132616
FDT59,OUT013,3884.5761084349933
FDX40,OUT027,1042.7501232123411
FDE50,OUT017,3216.996537574038
FDX51,OUT017,3240.888278932554
NCD30,OUT018,1381.4080963655376
FDK15,OUT013,1632.950803244343
FDL12,OUT045,929.2084784101069
FDK46,OUT017,3889.294126201137
DRH49,OUT010,312.5977545759584
FDQ57,OUT046,2416.204099187315
FDY59,OUT017,1485.2920199291086
FDO09,OUT018,3708.3045983011493
NCG30,OUT035,2051.130117921224
FDM09,OUT017,2770.7683291398052
NCN17,OUT027,2713.990997422727
NCS42,OUT013,1447.4026669491823
FDD02,OUT019,341.58050365324755
FDE34,OUT013,3199.5423127942845
FDU38,OUT045,3123.968971800278
FDB33,OUT046,2523.5831711307933
NCJ29,OUT017,1352.682394223981
FDZ27,OUT035,891.391888995599
FDI40,OUT013,1632.950803244343
FDG22,OUT013,690.2092598936925
FDT51,OUT017,1749.0857293232605
FDF20,OUT018,2835.748789196627
FDV50,OUT035,2086.0221745557915
FDT02,OUT049,677.0704713594938
DRC49,OUT017,2423.9442623634527
FDF26,OUT049,2441.711784435917
FDV52,OUT035,1951.5617181388448
FDX59,OUT049,690.6110991399833
FDV25,OUT035,3497.3437376968022
FDW23,OUT027,1056.3239796631735
FDE53,OUT018,1455.2491986666043
FDA19,OUT017,2151.9563471474717
FDH22,OUT046,2052.5825738512412
NCO41,OUT013,1556.0396078996332
FDX12,OUT017,3990.317346360155
FDF17,OUT013,3141.0082051047125
FDS11,OUT045,3668.673736275726
FDR51,OUT035,2435.308527253859
FDT49,OUT010,283.95648993133256
FDC56,OUT013,1967.6677650550537
FDR13,OUT027,3017.6229489379343
FDQ60,OUT035,2016.6076784204536
FDN38,OUT049,4035.1857925141994
NCL29,OUT013,2464.3770955651657
FDO13,OUT027,4316.623404649433
FDE26,OUT018,2212.9145271595185
FDA31,OUT010,440.7090469644949
FDX14,OUT035,1173.9505515642206
FDA34,OUT045,2919.535878631777
FDF26,OUT013,2434.7058155330674
FDE38,OUT045,2753.889143096407
DRI11,OUT046,1896.5840401622133
FDQ60,OUT027,2987.2062680659415
FDL21,OUT027,1068.3893184831568
DRC12,OUT027,4568.75789316189
FDC47,OUT046,3791.548542661233
FDE57,OUT045,2133.4546308017193
FDT14,OUT045,1983.168077715903
NCZ53,OUT046,3200.2939735413206
FDE28,OUT018,3441.971467156936
FDR19,OUT035,2435.308527253859
NCF54,OUT019,382.43241427187866
FDZ08,OUT046,1355.3782132284146
NCJ05,OUT018,2163.24457042406
FDF59,OUT046,2059.460205949028
NCO05,OUT035,1683.4453088837279
FDW24,OUT018,598.6999364612177
NCX42,OUT018,2696.7120562541472
NCA53,OUT035,838.6439771618868
FDI45,OUT019,424.2021030042327
FDG46,OUT046,1907.3455933318282
FDM20,OUT010,676.9302663257129
FDW11,OUT010,165.45154861074857
FDX08,OUT035,2981.6996739654523
NCK17,OUT035,685.5326590886244
FDK32,OUT018,2198.1366270586273
NCA42,OUT035,2666.0913240630684
DRI01,OUT035,2932.595036731192
NCL55,OUT049,3999.6191884206783
DRE25,OUT018,1323.461978367643
FDD14,OUT017,3134.1305730069257
FDB10,OUT046,3945.1552462790296
DRN11,OUT035,2435.308527253859
FDP38,OUT018,598.6999364612177
NCA30,OUT017,3144.2225448418985
FDT15,OUT017,3141.0082051047125
NCP55,OUT018,886.8205576839784
FDF12,OUT035,2435.308527253859
FDM21,OUT018,3528.7207481900596
FDX56,OUT035,3480.62673413433
FDF10,OUT017,2427.8281834352806
FDT32,OUT045,3130.8466038980646
FDM51,OUT018,1455.2491986666043
NCR50,OUT018,2373.2262244163026
FDI19,OUT049,4094.317858487741
FDX21,OUT017,1640.0344132214723
FDR31,OUT035,2442.186159351646
FDY02,OUT013,4197.591825713652
NCA29,OUT045,2929.62785046675
NCX17,OUT046,3816.499073349992
FDM12,OUT045,3130.8466038980646
FDI53,OUT027,4051.3227566769624
NCU30,OUT049,2784.378339797017
FDC56,OUT027,3136.4459367015643
FDK27,OUT018,1920.4213736070303
NCK18,OUT017,2818.7422370723502
FDB52,OUT019,675.234760370655
DRG25,OUT027,5149.342047654731
FDZ13,OUT049,889.0523629626059
FDB57,OUT019,566.6480201752352
FDR40,OUT046,1311.4813004774992
NCO14,OUT019,95.21904072307613
NCN19,OUT045,3212.359312361303
FDQ28,OUT019,388.93537370874066
FDO13,OUT018,2437.633721345022
FDK48,OUT013,1286.6805493074955
FDU07,OUT018,2198.1366270586273
FDW20,OUT046,2100.6534109234863
FDV12,OUT010,269.4484005091557
FDH24,OUT013,2670.75419416469
FDV59,OUT049,3446.4399494079867
FDK57,OUT045,1948.5861402668688
FDL16,OUT027,1167.6435488373133
NCQ17,OUT046,2449.7004738211563
FDJ15,OUT018,3330.021359571665
FDX24,OUT049,1442.0227232269426
FDT47,OUT046,1530.6359996984036
FDT10,OUT049,958.3646165061418
FDZ37,OUT018,1263.3592861543427
FDW43,OUT027,6346.843492790303
DRN36,OUT017,1533.3439187301321
FDJ14,OUT045,1259.8419526358005
FDA32,OUT013,3412.190339189006
FDJ38,OUT019,491.85724250824427
FDQ57,OUT017,2495.3251752023716
NCQ41,OUT019,567.0462435452105
FDG56,OUT049,958.3646165061418
DRC13,OUT027,3192.2218288855324
FDV55,OUT035,2442.186159351646
FDQ49,OUT045,2523.5831711307933
FDE29,OUT010,150.7496786097835
FDR03,OUT013,3480.721131118112
FDD45,OUT049,1442.0227232269426
FDN38,OUT010,719.0657035299807
FDT56,OUT046,918.3283237241538
FDT48,OUT045,3130.8466038980646
FDU03,OUT049,2907.9648207253585
FDC56,OUT010,323.49541116728017
NCO43,OUT027,2706.907387445598
FDQ27,OUT017,1646.9120453192593
FDR03,OUT046,3451.1333752166183
DRH23,OUT010,168.50622412890255
FDG22,OUT045,668.3658218120779
NCJ42,OUT013,1631.5428680448947
FDR24,OUT046,1407.6788784087112
FDW60,OUT035,2981.6996739654523
FDJ08,OUT013,3134.1305730069257
DRL59,OUT018,627.7682617026649
FDG60,OUT010,657.4464561905646
FDW27,OUT017,2516.003753040673
FDX14,OUT018,1075.494823294638
FDC20,OUT013,893.4083601275142
NCS29,OUT018,3034.816965419808
FDJ56,OUT046,1610.353307489453
FDB20,OUT019,290.3915207138312
FDL28,OUT027,6290.281315015821
FDW01,OUT018,2198.1366270586273
FDL03,OUT046,3138.304144438284
FDX22,OUT049,3769.484350342456
FDJ21,OUT035,2449.6436998918653
FDR31,OUT045,2408.7465586470958
FDG21,OUT035,2435.308527253859
FDS22,OUT027,1122.0718474102332
FDK08,OUT035,1651.6171460971816
FDE17,OUT018,2198.1366270586273
NCN30,OUT017,1570.3597882388747
FDT50,OUT046,1497.3728484413919
NCX42,OUT049,2685.4869778062393
FDJ12,OUT035,3464.1925333160334
NCA18,OUT027,2997.2982399009143
FDP23,OUT019,532.7565582458069
FDX12,OUT013,4142.370148341089
FDN40,OUT018,2198.1366270586273
FDV48,OUT035,1293.281553340351
NCY54,OUT013,2896.9791796862764
FDL16,OUT010,106.59880698402262
FDR45,OUT018,3490.6393474576116
FDJ52,OUT046,2627.5712213286592
DRG01,OUT017,1263.8536573178974
FDP52,OUT013,3808.587775965668
FDU58,OUT017,3148.4657456449318
FDL02,OUT045,1625.2611553697604
FDG28,OUT013,3941.7633255108335
FDA19,OUT035,2092.8998066535783
FDW46,OUT027,1894.387223023022
NCD43,OUT049,1639.048116191431
DRG39,OUT013,814.8233100755562
NCF55,OUT049,654.2437535449095
FDJ07,OUT046,1918.1221174342943
FDE08,OUT046,2408.7465586470958
FDP56,OUT019,99.90871500278223
FDT45,OUT045,798.2916656641399
FDF17,OUT018,2828.291248656408
FDX44,OUT046,1372.8011930068362
FDM28,OUT027,4689.559119341065
FDI36,OUT049,3182.7153558639125
FDS07,OUT045,1893.010420693822
FDD36,OUT045,1918.1221174342943
FDW11,OUT046,936.0861105078936
FDN40,OUT049,2434.83415233813
NCQ18,OUT049,1544.6018851283993
NCQ54,OUT017,2878.5848243956766
NCS42,OUT045,1432.6294090974704
DRH39,OUT010,272.5132420235184
FDC09,OUT027,2696.4980072741873
FDT08,OUT010,381.5175950056438
FDC08,OUT035,3787.3997093838807
FDT20,OUT017,690.2092598936925
FDS35,OUT035,1055.2757235003303
FDX58,OUT018,2917.5947298022825
FDW58,OUT046,1651.66166682775
DRD27,OUT046,1633.8165036810058
FDH32,OUT019,245.98087070315427
FDS26,OUT035,4225.702278482164
FDQ31,OUT046,1372.8011930068362
FDP11,OUT018,3067.756875861831
FDD58,OUT017,1639.82843534213
FDM33,OUT045,3387.693565344352
FDZ16,OUT049,3238.6776074348113
NCS29,OUT010,395.0723263797109
NCM18,OUT019,110.9835741294104
FDP11,OUT049,3446.4399494079867
NCC42,OUT017,2162.0483189824445
DRM23,OUT046,2856.0960687595107
NCN55,OUT027,6268.683038003761
FDK46,OUT013,3989.531588435283
FDR01,OUT046,3130.8466038980646
NCA05,OUT045,2447.9663966365442
NCP43,OUT017,2919.1385902274606
FDR12,OUT010,429.3400239514815
FDQ01,OUT013,4018.917834471752
FDM13,OUT046,2125.9970902615
FDQ19,OUT017,4142.370148341089
FDK56,OUT019,477.15537250727925
NCX06,OUT010,642.4244009217687
FDO56,OUT027,2987.2062680659415
FDU45,OUT045,1907.3455933318282
FDI16,OUT019,157.87581531631187
FDL32,OUT046,1893.010420693822
FDA07,OUT046,2066.9177464892473
FDA14,OUT045,2408.7465586470958
FDV46,OUT027,3287.2382435839495
NCO07,OUT035,3538.2477012390527
NCP41,OUT046,1676.6121975165092
FDY60,OUT018,2037.7328027682045
FDN38,OUT017,3993.4786417549994
FDO15,OUT046,1152.5762896796534
FDT60,OUT013,2085.4194628349996
FDA55,OUT035,3730.837531609401
FDE02,OUT010,265.17509888820183
DRJ39,OUT049,3494.506234869194
FDV34,OUT035,1122.2781034856698
FDS20,OUT027,5142.895380394382
FDF02,OUT027,2689.040466733968
FDW40,OUT017,2145.078715049685
NCB43,OUT046,3134.0609436352506
FDR58,OUT017,1422.452136260423
DRJ59,OUT035,682.7734541725019
NCD30,OUT017,1612.3939192477822
FDE14,OUT017,1519.0237383908907
FDC28,OUT018,1447.791658126385
FDU16,OUT018,1115.0688323163536
NCD19,OUT035,980.8028671814469
FDU21,OUT046,654.7919653612456
FDV59,OUT027,5504.825180871655
FDU03,OUT045,3252.820521459903
FDC33,OUT010,693.6006247952906
NCR42,OUT035,702.8309831765283
DRH59,OUT035,1163.1889983946057
NCM31,OUT035,2301.2986764141156
FDS50,OUT035,3730.837531609401
FDP39,OUT046,810.8116053934593
FDQ55,OUT013,1975.2806703126257
FDV36,OUT019,320.5701289094793
FDI05,OUT027,2316.4399044208876
FDS45,OUT027,2696.4980072741873
FDA39,OUT045,700.1279368905281
FDC37,OUT010,303.0417578946275
FDJ60,OUT027,4385.243169400862
DRQ35,OUT046,2059.460205949028
NCJ06,OUT046,1921.151624172521
NCY42,OUT018,2373.2262244163026
DRM37,OUT049,3239.277533638392
FDR14,OUT045,803.9339732956726
FDE51,OUT049,713.3980104512561
FDT33,OUT017,2785.1035017778113
FDR08,OUT013,1922.11885118354
FDE36,OUT010,405.1467622629946
FDL22,OUT019,308.15060517051853
FDR44,OUT013,2145.078715049685
FDI56,OUT019,301.2729730727317
FDE47,OUT010,344.89751472204165
FDV27,OUT010,320.84889091950276
FDV10,OUT049,709.2636210168896
FDC40,OUT045,1259.8419526358005
NCX41,OUT013,3505.6716618068713
NCQ38,OUT027,2733.513876782929
FDV12,OUT027,2689.040466733968
FDE52,OUT017,1387.574450858548
FDG20,OUT027,4689.559119341065
FDV16,OUT027,1032.3990096343146
FDI32,OUT017,2072.4038997917623
FDJ32,OUT049,970.4299553261249
FDN39,OUT018,2506.2534860964506
FDY34,OUT017,2916.474177375603
FDC14,OUT035,740.1214919816588
FDA55,OUT017,3678.8353374823737
FDZ50,OUT010,620.3527893475335
DRG13,OUT049,2714.930591504404
FDP01,OUT013,2434.7058155330674
NCG54,OUT017,2851.838462363915
FDM13,OUT045,2125.9970902615
NCO18,OUT027,4759.006488984321
NCW41,OUT013,2540.954283729432
FDM52,OUT027,3797.577913276619
NCF55,OUT035,655.053734673185
FDT09,OUT046,2167.1902952359583
NCM19,OUT035,1672.240655872227
FDW12,OUT018,2239.3298320330855
FDP15,OUT019,608.2380039135994
FDK36,OUT045,795.1124046223636
FDZ25,OUT035,2995.4349203998777
NCW06,OUT049,3207.6658865526715
FDW60,OUT046,2919.535878631777
DRC49,OUT013,2423.9442623634527
NCT17,OUT035,3330.506831440093
NCN06,OUT018,2532.444539621486
FDC45,OUT013,2879.8528869006955
DRJ47,OUT019,424.2021030042327
NCF06,OUT045,3946.8847071821806
FDE21,OUT010,368.613962040238
DRG27,OUT013,724.460000542154
FDW40,OUT049,2152.0846839525343
NCO53,OUT046,3313.539723735265
FDE23,OUT049,720.2756425490429
FDQ16,OUT046,1639.5963280077667
FDS26,OUT045,4350.3386674176745
FDZ13,OUT010,169.43869065270786
FDS14,OUT049,2464.592801019005
FDC10,OUT045,1876.9289124598354
FDY16,OUT049,3263.169274996908
FDJ20,OUT035,2086.0221745557915
FDV43,OUT035,720.4247157231916
FDZ32,OUT027,2759.337890942873
FDR23,OUT046,2862.9737008572974
FDN24,OUT035,876.1279356428123
FDE34,OUT027,5208.307120181741
FDU31,OUT013,3468.6557922981297
FDW33,OUT018,1496.4485045791027
FDU26,OUT046,1876.9289124598354
FDE20,OUT027,4441.805347175344
NCW05,OUT035,1698.648012319653
FDB22,OUT018,2239.3298320330855
FDO56,OUT046,1899.888052791609
FDA19,OUT027,3246.0450386094913
DRI39,OUT045,907.5667705545392
FDH52,OUT018,751.738981166731
FDZ50,OUT035,3321.2620226877843
NCN42,OUT035,2508.3298950148633
FDB53,OUT013,2427.8281834352806
DRG11,OUT017,1629.2728600518574
DRK11,OUT027,3748.7661884128534
FDQ60,OUT017,2078.541830737213
FDT36,OUT017,672.9805142178792
DRG25,OUT018,2884.8534264308873
DRJ23,OUT046,3138.304144438284
FDG05,OUT035,2641.6641795900896
NCK06,OUT018,1885.5293169724632
FDU52,OUT017,2434.7058155330674
FDW07,OUT018,1237.1109101183915
NCM17,OUT045,663.1050799162275
FDA22,OUT045,2747.0115109986205
NCA41,OUT018,2845.8407610316
FDF38,OUT035,720.4247157231916
FDH52,OUT046,936.0861105078936
FDY58,OUT019,605.3004791048904
FDZ16,OUT045,3186.8088554689634
NCM18,OUT017,909.0896796272511
FDA22,OUT018,2506.2534860964506
NCJ43,OUT035,2897.7029800966247
FDI34,OUT027,6290.281315015821
FDG56,OUT046,936.0861105078936
FDS34,OUT046,1899.888052791609
DRC01,OUT035,854.8650361413656
FDQ04,OUT035,694.9277904188414
FDK04,OUT035,958.6455565264909
FDT51,OUT049,1737.1648227749508
FDV26,OUT017,3141.0082051047125
FDS04,OUT049,2152.0846839525343
FDW43,OUT018,3449.8767984786978
FDQ28,OUT010,381.5175950056438
NCK06,OUT017,2111.1467658697366
FDS23,OUT018,1994.4218993977606
FDZ36,OUT019,547.8194940791427
FDE56,OUT018,800.3958276194488
FDW10,OUT027,4746.121297115546
NCN14,OUT045,3170.122943624024
NCQ18,OUT045,1618.7201809322394
FDW08,OUT017,1666.4349246794618
FDU43,OUT035,4007.319041612705
FDR33,OUT010,303.0417578946275
FDM24,OUT010,381.5175950056438
NCZ05,OUT046,1672.0860437128895
NCV41,OUT035,1936.1952032227348
FDV11,OUT018,2615.338043857341
NCY05,OUT035,728.1788223111377
FDV44,OUT018,2835.748789196627
FDW32,OUT049,1314.8168355579771
NCU18,OUT027,3270.9955692982503
NCC43,OUT035,4019.848425010343
FDW19,OUT013,1695.9239101941748
FDN31,OUT035,3193.01039923174
FDI48,OUT045,783.0470658023805
FDS24,OUT017,1422.452136260423
FDF46,OUT049,1963.359763764316
DRG23,OUT017,2417.066630265666
FDG14,OUT018,2198.1366270586273
NCY30,OUT049,2968.92084966638
FDO28,OUT018,1920.4213736070303
DRD24,OUT035,2156.132678336655
FDI33,OUT049,1429.9573844069594
FDN32,OUT046,3187.408781672544
FDR16,OUT045,3387.693565344352
FDF26,OUT046,2408.7465586470958
NCN29,OUT018,635.7158059699598
FDE20,OUT045,2810.451320870887
FDA46,OUT046,3123.968971800278
FDU28,OUT045,3123.968971800278
FDQ48,OUT045,1632.5127180306374
FDV36,OUT013,2146.038822504304
FDR14,OUT018,713.8756841476039
FDP23,OUT017,3412.190339189006
FDP56,OUT013,797.820323654092
FDK48,OUT010,290.1524272909199
FDR48,OUT046,2401.868926549309
NCY29,OUT049,987.4317180655306
FDM22,OUT018,613.9445363229772
DRJ01,OUT013,2592.4956492279844
FDZ43,OUT045,3994.441607972871
FDV03,OUT035,2442.186159351646
FDX11,OUT027,5208.307120181741
NCA41,OUT027,5160.444892769575
FDE38,OUT017,2777.645961237592
FDI27,OUT018,598.6999364612177
FDN32,OUT013,3216.996537574038
NCN43,OUT017,2170.989353193063
FDB47,OUT027,5504.825180871655
FDV03,OUT017,2455.384393371369
NCN30,OUT045,1637.6631518500096
NCV54,OUT010,375.73456063836744
FDV07,OUT013,1654.3695858594785
FDP07,OUT049,3175.8377237661257
FDK48,OUT018,875.1874221257053
FDM15,OUT019,385.13206771111817
FDY19,OUT027,3018.5555499646766
FDK46,OUT046,4025.3780560738023
FDY11,OUT045,1052.6054962520832
FDH09,OUT046,810.8116053934593
FDO08,OUT027,4316.623404649433
FDU14,OUT013,4007.8138143930055
FDD22,OUT027,3010.165408397715
FDM27,OUT017,2499.269152199733
FDL02,OUT027,2689.040466733968
NCA17,OUT035,2493.471336161077
FDE38,OUT019,386.5045125742939
NCG07,OUT049,3147.823299229345
DRC27,OUT013,3260.8170104248284
FDA27,OUT035,4059.816008520033
FDW40,OUT045,2119.1194581637133
DRI11,OUT013,1911.3572980139252
FDN50,OUT046,1518.5706608784203
FDR12,OUT046,2870.4312413975167
FDT34,OUT027,2689.040466733968
FDW11,OUT035,969.5257112124439
NCO30,OUT027,5224.408088857623
FDZ34,OUT017,3203.848088773398
FDU45,OUT017,1922.11885118354
NCD42,OUT035,665.4048482512115
FDX25,OUT045,2856.0960687595107
NCR29,OUT046,950.1564865106997
FDX43,OUT019,448.3696803384613
FDB04,OUT010,316.48167564778623
FDR49,OUT027,1375.6000302639432
FDS39,OUT018,1986.958257919502
FDW58,OUT045,1651.66166682775
FDG22,OUT019,33.291789641382366
FDG31,OUT017,967.4723978593672
NCV53,OUT027,6509.982830498441
DRJ37,OUT035,2431.4246061820313
FDV07,OUT035,1714.5902530470134
FDW52,OUT018,2513.71102663667
FDT15,OUT045,3130.8466038980646
FDD02,OUT018,1692.581783118673
FDM16,OUT035,1110.2127646656866
NCE55,OUT046,2821.2040121249433
FDB57,OUT018,3164.9277985572985
FDQ04,OUT013,715.5247774533016
FDQ47,OUT019,16.93248229561202
FDY14,OUT019,679.8649575975097
DRK37,OUT017,3141.0082051047125
FDO25,OUT017,3397.855166551
